algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_basic_1,False,cair,4,1563324327 1563324357 1154147727 1154147726,100 0,1563324327 1154147726 1154147727 1563324357,ppa_basic_1_100_0_41,20000,True,114.3797606546994,74.68368418420921,125.72149678912518,1113,430,1113,2.1292453221545857
ppa_basic_1,False,iitb,2,1990860598 667357419,100 0,667357361 667357419 667357387 668685374 1990860598,ppa_basic_1_100_0_76,20000,True,488.125164649193,528.1466586634652,477.593192540174,2503,2503,2470,1.035324930534515
ppa_basic_1,False,grid_5_5,4,20 23 16 15,100 0,22 20 16 15 23 3,ppa_basic_1_100_0_29,20000,True,162.54777216582485,72.68793652381191,190.9245623685658,1164,514,1164,3.079847644463379
ppa_basic_1,False,iitb,1,5366445083,100 0,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_basic_1_100_0_107,20000,True,599.9496438283035,232.83531855262493,673.3725088834393,4860,1076,4860,3.85387097028165
ppa_basic_1,False,iitb,1,668620103,100 0,667357412 -282 3215340463 -266 668620103 667357401,ppa_basic_1_100_0_106,20000,True,574.8466903309669,356.62204612872046,647.5882383983824,4528,1416,4528,2.268771898093293
ppa_basic_1,False,grid_5_5,2,22 4,100 0,4 17 2 22,ppa_basic_1_100_0_101,20000,True,280.44808559572016,140.94549022548873,307.0200085233834,1386,490,1386,2.426275577950085
ppa_basic_1,False,grid_5_5,2,15 2,100 0,8 15 1 21 2,ppa_basic_1_100_0_24,20000,True,295.2941287064353,213.7345767288365,315.68401670083506,1514,985,1514,1.5582991005020137
ppa_basic_1,False,grid_5_5,1,22,100 0,22 20 16 15 23 3,ppa_basic_1_100_0_12,20000,True,312.50973989595843,130.52588535414165,369.9783255407426,1056,459,1056,3.060807880395966
ppa_basic_1,False,iitb,2,5882320075 cluster_-172_5366445082,100 0,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_basic_1_100_0_0,20000,True,624.0203905142953,232.9012378094524,702.2442210552637,5090,1113,5090,4.121080061404775
ppa_basic_1,False,cair,2,cluster_1563324004_1563324334 1563324327,100 0,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,ppa_basic_1_100_0_85,20000,True,193.40764170181083,117.37249587438116,222.65192855851456,1210,603,1210,2.124285691130249
ppa_basic_1,False,grid_5_5,3,11 19 7,100 0,7 15 1 19 11,ppa_basic_1_100_0_23,20000,True,206.565110766615,169.06315947392108,215.9405985897885,1262,724,1262,1.41592858648333
ppa_basic_1,False,iitb,3,668685374 3215340464 2055461156,100 0,2055461156 668685374 3215340464 -266,ppa_basic_1_100_0_90,20000,True,448.1001949902505,259.7458377081146,485.7710664466777,2932,1056,2932,2.044394259476008
ppa_basic_1,False,iitb,2,667357382 3215340463,100 0,4369058864 5366445083 3215340463 667357382 -266,ppa_basic_1_100_0_17,20000,True,571.7776019250659,255.7211890701632,654.9503421500403,4362,1295,4362,3.187451643845731
ppa_basic_1,False,cair,3,1563324353 1563324349 1563324344,100 0,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_basic_1_100_0_103,20000,True,121.66682776972264,123.92147059313702,120.53950635801544,939,827,939,1.1014917315199386
ppa_basic_1,False,grid_5_5,3,24 8 22,100 0,24 3 22 8,ppa_basic_1_100_0_27,20000,True,224.97612480624028,133.95243512175608,242.31397046042773,651,521,651,2.096642620468739
ppa_basic_1,False,iitb,4,668620103 -266 3215340463 -282,100 0,667357412 -282 3215340463 -266 668620103 667357401,ppa_basic_1_100_0_18,20000,True,303.79440888177635,182.56118723744748,344.2054827632193,3484,1173,3484,2.6054043100538204
ppa_basic_1,False,grid_5_5,3,15 17 11,100 0,6 15 24 0 11 17,ppa_basic_1_100_0_35,20000,True,196.3120860215054,188.0172209719097,198.9315170897988,848,807,848,1.121545624015719
ppa_basic_1,False,grid_5_5,4,0 2 17 12,100 0,17 2 12 0 16,ppa_basic_1_100_0_31,20000,True,135.3632683268327,69.54953495349535,151.816701670167,958,563,958,2.621313506882037
ppa_basic_1,False,grid_5_5,1,8,100 0,8 15 1 21 2,ppa_basic_1_100_0_53,20000,True,300.73512426864033,220.6302645396809,320.7613392008801,1498,976,1498,1.526891700927315
ppa_basic_1,False,grid_5_5,1,7,100 0,7 15 1 19 11,ppa_basic_1_100_0_68,20000,True,261.5463326332634,222.04431443144315,271.4218371837184,1166,859,1166,1.332257259058469
ppa_basic_1,False,grid_5_5,3,17 16 12,100 0,17 2 12 0 16,ppa_basic_1_100_0_99,20000,True,197.334500549945,102.93525647435256,220.9343115688431,1332,759,1332,2.510759727530336
ppa_basic_1,False,grid_5_5,4,4 2 17 22,100 0,4 17 2 22,ppa_basic_1_100_0_4,20000,True,131.96141785821416,63.19686781321868,145.0594273905943,866,449,866,2.861755836031022
ppa_basic_1,False,cair,3,1563324349 1563324324 1563324327,100 0,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,ppa_basic_1_100_0_70,20000,True,146.26144330011445,78.825400793254,179.97946455354463,1298,670,1298,2.5878579791470706
ppa_basic_1,False,cair,3,1563324357 cluster_1563324010_1563324356 1563324324,100 0,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_basic_1_100_0_39,20000,True,127.88768623137686,70.73083941605839,144.21821389289642,1058,556,1058,2.342229658732457
ppa_basic_1,False,cair,2,1563324357 cluster_1563324333_1563324337,100 0,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_basic_1_100_0_13,20000,True,234.341646938526,206.88724617385216,244.90103184801595,1552,910,1552,1.2949763490084083
ppa_basic_1,False,grid_5_5,1,24,100 0,24 10 4 12 2 15,ppa_basic_1_100_0_26,20000,True,264.3001550232535,203.7378106716008,283.42510587114384,1379,781,1379,1.4785127194483645
ppa_basic_1,False,iitb,2,-266 3215340463,100 0,667357412 -282 3215340463 -266 668620103 667357401,ppa_basic_1_100_0_64,20000,True,491.6942812255171,297.8952009468087,556.2939746517534,4702,1466,4702,2.4239139929814857
ppa_basic_1,False,grid_5_5,4,4 2 10 15,100 5,24 10 4 12 2 15,ppa_basic_1_100_5_63,20000,True,143.910236,135.67369166666668,146.51125,1199,878,1199,1.225666248146992
ppa_basic_1,False,iitb,1,667357361,100 5,667357361 667357419 667357387 668685374 1990860598,ppa_basic_1_100_5_59,20000,True,423.3884122855285,412.2196188284729,426.3275684584378,2129,1597,2129,1.1285350133327354
ppa_basic_1,False,grid_5_5,4,4 2 17 22,100 5,4 17 2 22,ppa_basic_1_100_5_4,20000,True,139.6891590840916,110.60762673732629,145.22849857871353,948,640,948,1.6072094023697905
ppa_basic_1,False,grid_5_5,2,15 2,100 5,8 15 1 21 2,ppa_basic_1_100_5_24,20000,True,248.2225585117024,204.0366473294659,259.26903630726144,1272,728,1272,1.364871031207972
ppa_basic_1,False,grid_5_5,4,5 13 18 1,100 5,5 1 18 13,ppa_basic_1_100_5_42,20000,True,96.97331666833315,95.8552394760524,97.18628375257713,632,617,632,1.415166356553897
